,latitude,longitude,time,u100,v100,u10,v10,mdww,mpww,mwd,p140122,mwp,mp1,wmb,dwi,pp1d,swh,shww,p140121,p140124,p140127,10m_wind_direction,10m_wind_speed,100m_wind_direction,100m_wind_speed
345,35.89,126.42,2022-01-15 09:00:00,1.5553801090537993,5.239256778422671,1.046415042453717,4.372941612977219,71.97435904287737,3.114802303968784,243.2588489541726,257.9511462981986,3.654906058164845,3.1552867682321066,13.0,196.40682335900408,4.719304377561217,0.3734212210506064,0.14165547355645014,0.2522190428063199,0.06536809818145062,0.008667758701067112,193.4574342006436 degree,4.4963988692709655 meter / second,196.53459417192417 degree,5.465255609199639 meter / second
346,35.89,126.42,2022-01-15 10:00:00,1.434930767411324,5.490637885251395,0.6564830872409083,4.3064258679286676,71.655900375469,3.0701802213427047,247.15503062616597,256.4677374533634,3.8767024252355147,3.3912755603303357,13.0,189.6557030477769,4.794287286637083,0.3990395670798793,0.12612757262885588,0.2830721284833357,0.000490456919128579,0.0,188.6675917014657 degree,4.356176511552135 meter / second,194.64618049050975 degree,5.675044554382068 meter / second
347,35.89,126.42,2022-01-15 11:00:00,1.8207769635202697,6.118391075959117,0.8278301616158371,4.546167109440559,52.367188330544906,3.054886362378121,250.27416482986854,257.4015379851841,3.9666465847873456,3.4517953551883562,13.0,194.2370165868847,4.862899098863366,0.4388768530946303,0.117221003040198,0.328608667266754,0.0006081665797194047,0.0,190.32014821750354 degree,4.620923951272086 meter / second,196.5725215596916 degree,6.383567819743302 meter / second
348,35.89,126.42,2022-01-15 12:00:00,3.0714086023368847,5.881934264897591,1.742365830839558,4.249158301336064,207.07770335753779,1.9422131407665275,253.59029698327865,259.1464109789291,4.058567539054602,3.5401334057064098,13.0,208.54126173776797,4.93807804168845,0.4778349296006844,0.14730997332819673,0.36633780993151827,0.005189034204379883,0.0008543962568834523,202.2960639687421 degree,4.592514012857273 meter / second,207.5725113509555 degree,6.635563389727008 meter / second
349,35.89,126.42,2022-01-15 13:00:00,4.558447593055171,4.781267452066814,2.8514273738827614,3.4989887488901013,219.40425005291343,2.0553277211869387,257.32778586245206,260.60313980856944,4.125053734650058,3.6049329322044357,13.0,221.1645932879714,5.0117867313944,0.5170355466608617,0.17382459661022098,0.40478031873910375,0.009828756659335802,0.0010370462880461978,219.17758934223104 degree,4.513708046981711 meter / second,223.63333986557873 degree,6.60605501845269 meter / second
350,35.89,126.42,2022-01-15 14:00:00,6.076517600603384,3.5173661542823216,4.066113825787221,2.6225459906033057,228.952519408485,2.27795832697727,260.53994687573874,260.9926680304146,4.130654653010429,3.6145348942172673,13.0,232.2003953264217,5.057952679335227,0.5662712791478904,0.2390710784323955,0.44518458443944753,0.0088478428210787,0.0013434924514414415,237.17895344289082 degree,4.838494509357995 meter / second,239.93577971055132 degree,7.021106096174129 meter / second
351,35.89,126.42,2022-01-15 15:00:00,7.519051580341908,1.9978862914845803,5.36031236186224,1.4896441297496348,248.98796212181492,2.536274603684964,263.8943841860364,262.97766116091356,4.109239376926659,3.6146446309259854,13.0,248.64148815921496,5.069420653664478,0.6347586681184555,0.36376305267360554,0.49254417003229767,0.0183725161905548,0.0018914425449296501,254.4692558129098 degree,5.563451109700767 meter / second,255.1197753607838 degree,7.779954132354776 meter / second
352,35.89,126.42,2022-01-15 16:00:00,8.267470709937355,0.06518998963257339,6.0630114083142175,0.04265990056510316,260.2438288146969,2.622759876731747,267.2597658268734,265.4855825892321,4.114313150029583,3.64180446633371,13.0,264.68157872779375,5.037467152541952,0.7128264089768908,0.40741696282854045,0.552248953041192,0.023502695564639242,0.002258772052045818,269.5968683285862 degree,6.0631614859299745 meter / second,269.5482253283897 degree,8.267727721352486 meter / second
353,35.89,126.42,2022-01-15 17:00:00,8.170294630917324,-2.368402988905982,5.990834387259024,-1.7717615726576832,280.7295061957421,2.725798503010785,271.500693910855,268.2282881512655,4.155957625367867,3.698593213095316,13.0,285.1436805661349,4.994437744588612,0.7849519062593052,0.4538834739062094,0.6115772372524864,0.03753957259009777,0.00305228496520836,286.47533918207114 degree,6.247338291297473 meter / second,286.16580363187643 degree,8.506647228717977 meter / second
354,35.89,126.42,2022-01-15 18:00:00,8.043312443626442,-4.2269441961647285,6.125506146057127,-3.268899385007166,291.7163302213308,2.917601487201917,276.4201704882736,270.4534014185183,4.21104430477104,3.7587837978271823,13.0,297.8933552954744,4.973952217795335,0.8534392952298704,0.5235832405227129,0.6592935059167471,0.04419016841348067,0.003539351714975658,298.0867784349836 degree,6.943164173104642 meter / second,297.722950428142 degree,9.086359683794532 meter / second
355,35.89,126.42,2022-01-15 19:00:00,7.744434755211895,-5.662941279514712,5.961787537322179,-4.394331563261801,299.77113824009075,3.0476892522771406,281.8923357579272,273.85777135738465,4.2829337392553235,3.830606473683165,13.0,306.44074602311434,4.985224158375368,0.9326287861511258,0.5934294967706087,0.711666470235535,0.03735319896082895,0.004150214596975475,306.3932919965664 degree,7.406285204341577 meter / second,306.1752865583269 degree,9.59401759498937 meter / second
356,35.89,126.42,2022-01-15 20:00:00,7.174035669535496,-7.273832453886534,5.574496204830901,-5.722512269204535,306.4587702556664,3.2609036390186894,287.86246806711927,277.0273571625362,4.373800403007687,3.9106045343386446,13.0,314.444311762299,5.057952679335227,1.0188822707112222,0.6868898815989593,0.7553799622095213,0.03076145796774149,0.0047610774789752855,315.7506598378295 degree,7.988876930387058 meter / second,315.39575690810926 degree,10.216429237017238 meter / second
357,35.89,126.42,2022-01-15 21:00:00,6.3517137235424626,-8.954681264667093,4.9668595763540555,-7.085907193114148,314.07981560674943,3.4910312344975427,294.5877591835236,280.335679046701,4.473892108765365,3.989779569678739,13.0,322.87085249250447,5.159988245803171,1.1171415127004216,0.8016498588317647,0.7923561072790856,0.02453265509480912,0.005493707048416924,324.9715035735947 degree,8.653310048799062 meter / second,324.6512482580337 degree,10.978642164567415 meter / second
358,35.89,126.42,2022-01-15 22:00:00,4.532724513314575,-9.499884444412507,3.5928555535838655,-7.6425763963279625,324.19362363030484,3.517120758613597,300.73847294661425,285.8531061890017,4.594608372720644,4.088487739170651,13.0,333.5825568105622,5.2605535591519805,1.1794137999715772,0.8208692984704474,0.847166405919179,0.025268340473501905,0.005980773798184215,334.8212891511052 degree,8.444973949197696 meter / second,334.49257107789555 degree,10.525844192785373 meter / second
359,35.89,126.42,2022-01-15 23:00:00,4.106048031903095,-9.287679613972676,3.3062012870353974,-7.6774349151234595,327.66372497172017,3.5880122931082554,305.34603610366264,290.0311965685196,4.70326618891183,4.1717779010876725,13.0,334.33512270367703,5.381212331795629,1.2117020112392407,0.8480577740568767,0.861453544501792,0.021119074937674565,0.005554590392137834,336.7014136629329 degree,8.359065367991285 meter / second,336.14995960610344 degree,10.15483249749098 meter / second
360,35.89,126.42,2022-01-16 00:00:00,4.522925244841967,-8.1795506532583,3.7463050739573034,-6.904856314880391,326.08241296803726,3.6329342553218757,307.73737232650126,293.6009826015942,4.804082719398498,4.246673204787762,13.0,329.0671614518733,5.554506166104298,1.2084883488971072,0.8429306369581427,0.8570742690139176,0.017460266320975748,0.005432823704696013,331.5174729208694 degree,7.855688539924547 meter / second,331.0593710092054 degree,9.346758885284624 meter / second
361,35.89,126.42,2022-01-16 01:00:00,5.222756334927399,-7.960350059177594,4.451057938081583,-6.918372883392931,321.9314689583696,3.990810555093134,309.4611043864421,291.5679654437445,4.836370366417104,4.2431616301087836,13.0,324.55725927488584,5.691729790556864,1.2113988355465866,0.9449460162598093,0.7704993612920923,0.014282105485022845,0.005615473735858745,327.2440781352449 degree,8.22653026019024 meter / second,326.7312673097058 degree,9.520732996921666 meter / second
362,35.89,126.42,2022-01-16 02:00:00,5.910746642275096,-8.197273254481846,5.039916804983093,-7.147443149763343,319.7846182867028,4.2500864464809585,311.21766943800094,307.42123047254086,4.82016064975062,4.20277852130053,13.0,323.27185475671894,5.795235610143942,1.2460821347862177,1.0543444729836529,0.6330574844418795,0.24463010212292854,0.03015146125538612,324.8109728553104 degree,8.745667783551461 meter / second,324.20603887261757 degree,10.10604842051579 meter / second
363,35.89,126.42,2022-01-16 03:00:00,6.383561346078439,-7.856812757292666,5.479727189380384,-6.845454553259492,317.71463694854845,4.286671756160943,311.9673560799435,293.430230504347,4.818711000292642,4.192188928909236,13.0,319.58043665326517,5.8582604605175135,1.27718796085253,1.103623584984056,0.6702912339519068,0.009279444909911838,0.005980773798184215,321.32302966798386 degree,8.768560777617713 meter / second,320.906576073903 degree,10.123209084193784 meter / second
364,35.89,126.42,2022-01-16 04:00:00,6.65508274334029,-8.147836524753007,5.710634976252077,-7.083772998085853,317.19302361400025,4.463300833222507,312.3722963098979,308.3070069770108,4.823718880238385,4.194164189666161,13.0,319.98143891747964,5.821112065040712,1.309506489689459,1.1786848721095213,0.5980232805388841,0.007572654831344561,0.0,321.12572436766243 degree,9.098966519358328 meter / second,320.7583460945235 degree,10.52033109530327 meter / second
365,35.89,126.42,2022-01-16 05:00:00,6.882507432475403,-8.530737988030154,5.888143503643914,-7.372956424419931,316.7757329463617,4.508642626858685,312.79912520093086,308.69119919581703,4.830439982270829,4.20222983775694,13.0,320.62963435826464,5.68633886245337,1.3588028573150184,1.2423785638389364,0.550544800588897,0.2103275451990791,0.020568422953714638,321.38865931335147 degree,9.435609167186778 meter / second,321.10378483732836 degree,10.9609488265615 meter / second
