,latitude,longitude,time,u100,v100,u10,v10,mdww,mpww,mwd,p140122,mwp,mp1,wmb,dwi,pp1d,swh,shww,p140121,p140124,p140127,10m_wind_direction(degree),10m_wind_speed(meter/second),100m_wind_direction(degree),100m_wind_speed(meter/second)
29,35.89,126.42,2021-01-02 05:00:00,2.2265717655703625,-7.645735047711352,1.7963744759397735,-6.803633890793311,341.2532093387384,3.2592253008666336,320.4197708491398,289.99965913503155,4.145483278492214,3.584171477931885,13.0,343.15390076184667,5.311889276939202,0.779992437129102,0.5991258278211481,0.4470118000395555,0.037718118094783815,0.0012812092658112118,345.20962876405366,7.036788712030454,343.76351641416045,7.9633464226439905
30,35.89,126.42,2021-01-02 06:00:00,2.3230250152531546,-8.121123342092158,1.8729970464810763,-7.162975546812827,340.3635041330369,3.32721987850868,322.7883525752662,295.3772026590154,4.103398074428229,3.5705898941320844,13.0,345.3061944898584,5.26546692043084,0.8429613398997731,0.6665509745371536,0.4830391950369947,0.03283251429325207,0.0010372670216007573,345.34621786237943,7.403805549875372,344.0369679033553,8.446839027646142
31,35.89,126.42,2021-01-02 07:00:00,2.1753738320894493,-8.155115354729272,1.768667207127963,-7.123310511558214,340.6545805274948,3.3131224918497906,323.4408091155649,302.625660927924,4.145659736370889,3.6260782899772597,13.0,344.7681210578555,5.209278111870172,0.8833094491531209,0.6833728840169456,0.5429646762085752,0.02477362442127201,0.0010372670216007573,346.0558512087019,7.339600556818168,345.0641461705107,8.440270005057934
32,35.89,126.42,2021-01-02 08:00:00,3.1714479129368596,-7.8526864187667185,2.6224615645881952,-6.75454350062671,336.3323706701672,3.3001155107888263,322.73900712263855,308.3506600473939,4.211743211934672,3.697980792446793,13.0,337.8884678915321,5.1693244443834665,0.9112853692990349,0.684839644516546,0.5930270463837161,0.02453798436653576,0.001098765066359697,338.7812241208893,7.245768596884729,338.00779921889546,8.468929439778965
33,35.89,126.42,2021-01-02 09:00:00,3.2427593202852742,-7.914171971036791,2.6761657769765193,-6.754936223748042,337.1726478088853,3.221450535509941,321.8562718034109,309.6709913102408,4.277209084923093,3.7676318024147553,13.0,340.35921324256606,5.148269495803171,0.9287356957266842,0.6714096186920799,0.6267109868101997,0.021490372991946782,0.0032347971543201515,338.3875552262258,7.2657433654626,337.7190848360459,8.55275429300067
34,35.89,126.42,2021-01-02 10:00:00,0.2760219248287843,-8.15361570711293,0.13667486760762282,-6.7647543017813625,353.61571809203485,2.9894278014942994,322.9034919647307,310.92717692469034,4.32097063883449,3.8129521676076736,13.0,1.3784416259347552,5.15169409587346,0.9149785600773733,0.57817865443623,0.6501455325197563,0.012080480139478822,0.003417241353771666,358.8425554769846,6.7661348481171295,358.061123463866,8.158286413350838
35,35.89,126.42,2021-01-02 11:00:00,-0.0348226713053319,-7.527762768559017,-0.14723912145166906,-6.244003442894063,357.21298296693897,2.8412884124047553,323.65463941028463,311.6541609398611,4.346998175939051,3.8444004338392976,13.0,0.7909532869111331,5.163870451678932,0.8868641452772718,0.5264295105597037,0.6413640159406806,0.011357850638287648,0.0032347971543201515,1.3508347918532166,6.24573921595825,0.2650426065517735,7.527843311210733
36,35.89,126.42,2021-01-02 12:00:00,-0.07002125057345987,-7.483773105146283,-0.1951282280399833,-6.238505319195403,357.4216792497578,2.832798825963767,324.41126968390836,311.53121511376605,4.342057355336151,3.8406237367398877,13.0,1.219215814423677,5.167295051749221,0.8616119533303823,0.5191873805929267,0.616693362325565,0.010619511800114112,0.0028678588205918176,1.7915156968422679,6.241556187603165,0.5360671699634452,7.484100671746921
37,35.89,126.42,2021-01-02 13:00:00,0.08860091833615513,-7.43128543857427,-0.0312790704985364,-6.167422434234165,357.6962796218879,2.8152744502828275,325.33238479962415,311.8679797678525,4.316470962928277,3.8154215464803647,13.0,1.0435183672390451,5.158035947855477,0.8418533826662715,0.5110285253138995,0.5945979335136973,0.009881172961940465,0.0026239165763813632,0.2905822294798668,6.167501752131582,359.3169125040823,7.43181360048111
38,35.89,126.42,2021-01-02 14:00:00,0.6814912730213738,-6.757443776297376,0.49105425636114886,-5.570090566686969,353.4234978315437,2.7162033130999146,325.6887686241571,312.73394602121766,4.296266535819991,3.8014768187286974,13.0,354.72247954990996,5.137107836314822,0.8210791845381176,0.48100577133770406,0.58154154376123,0.009284218156608626,0.0025029704216887882,354.96187996696085,5.591694126450906,354.2411659582907,6.7917211916438704
39,35.89,126.42,2021-01-02 15:00:00,1.0627330276917455,-7.227833245290371,0.7954921482440043,-5.994231537726399,352.704044856563,2.834745978817205,325.80939084169125,313.4555845656887,4.2663569253845814,3.776565143630667,13.0,354.2502926606013,5.104891228246177,0.8079221923902867,0.5003945116917967,0.5655493977330601,0.025449125911515935,0.002379974332170909,352.4404718138765,6.046785880597365,351.6355386902879,7.3055441214102315
40,35.89,126.42,2021-01-02 16:00:00,1.657909004407362,-6.886413471302894,1.3120103693036802,-5.757026772441384,350.84774634096357,2.7535886478859197,325.6558716557386,314.1237684031618,4.239358869947308,3.753614445872715,13.0,351.4226618699736,5.063288679244147,0.7959654872454159,0.48160164279066664,0.5617638172722855,0.023799645528362168,0.002318476287411969,347.1617153999459,5.90463618420028,346.46360316148593,7.0831739188471845
41,35.89,126.42,2021-01-02 17:00:00,1.836187522778399,-6.959896204503713,1.4471260628921383,-5.888981741209206,352.8742970872836,2.8144177030273148,325.36528176804256,313.9313314579696,4.208743427997197,3.7256523615790074,13.0,353.8494828592113,5.016485811616864,0.7904257010779082,0.4951691774119702,0.5583387682839658,0.022338677188997347,0.002379974332170909,346.1940046180329,6.064180059183361,345.2207508534254,7.198037218316689
